subject_id,emotion,window_id,window_start_sec,window_end_sec,window_size_sec,overlap_sec,label_valence,label_arousal,TEMP_vg_edges,TEMP_vg_density,TEMP_vg_degree_mean,TEMP_vg_degree_std,TEMP_vg_degree_min,TEMP_vg_degree_max,TEMP_vg_degree_median,TEMP_vg_degree_entropy,TEMP_vg_clustering_mean,TEMP_vg_transitivity,TEMP_vg_avg_path_length,TEMP_vg_diameter,TEMP_vg_betweenness_mean,TEMP_vg_betweenness_std,TEMP_vg_closeness_mean,TEMP_vg_closeness_std,EDA_vg_edges,EDA_vg_density,EDA_vg_degree_mean,EDA_vg_degree_std,EDA_vg_degree_min,EDA_vg_degree_max,EDA_vg_degree_median,EDA_vg_degree_entropy,EDA_vg_clustering_mean,EDA_vg_transitivity,EDA_vg_avg_path_length,EDA_vg_diameter,EDA_vg_betweenness_mean,EDA_vg_betweenness_std,EDA_vg_closeness_mean,EDA_vg_closeness_std,BVP_vg_edges,BVP_vg_density,BVP_vg_degree_mean,BVP_vg_degree_std,BVP_vg_degree_min,BVP_vg_degree_max,BVP_vg_degree_median,BVP_vg_degree_entropy,BVP_vg_clustering_mean,BVP_vg_transitivity,BVP_vg_avg_path_length,BVP_vg_diameter,BVP_vg_betweenness_mean,BVP_vg_betweenness_std,BVP_vg_closeness_mean,BVP_vg_closeness_std
22,BASELINE,10,100,120,20,10,5.0,2.0,179.0,0.05664556962025316,4.475,4.1502258974663055,2.0,31.0,3.0,5.962049977532274,0.6391747177082492,0.3135011441647597,5.243670886075949,15.0,0.054406037000973705,0.12130345495887244,0.21401616520366334,0.056096080200126,200.0,0.06329113924050633,5.0,3.082207001484488,2.0,18.0,4.0,6.0925107494654185,0.7409087440337441,0.45,3.645886075949367,7.0,0.033921616358325225,0.09796855179130992,0.2824212361803469,0.050013264393746426,1032.0,0.023010033444816055,6.88,3.589651793698102,1.0,26.0,6.0,8.059854257260284,0.7005513342465355,0.5073115860517435,5.017614269788183,11.0,0.01348192707982611,0.048721712044647834,0.20446166593066673,0.033285817201853696
22,BASELINE,11,110,130,20,10,5.0,2.0,180.0,0.056962025316455694,4.5,3.5846896657869842,1.0,25.0,3.0,6.022363047027351,0.6818682534785475,0.36451048951048953,4.4984177215189876,12.0,0.044851509250243435,0.1293141734230159,0.23456171737807657,0.04762562303801455,647.0,0.20474683544303798,16.175,12.037207940382189,2.0,66.0,12.0,6.0223980996744135,0.6750723479949352,0.38350198539772,1.9693037974683545,4.0,0.0124269717624148,0.05110298224697859,0.5168764151790747,0.06858244518968058,1142.0,0.025462653288740245,7.613333333333333,6.479492435540165,2.0,67.0,6.0,7.924732317662711,0.7061481947720066,0.37646209386281587,3.7574136008918617,8.0,0.009253065774804909,0.030252605813096002,0.2756070355629905,0.05242183451912361
22,BASELINE,12,120,140,20,10,5.0,2.0,197.0,0.06234177215189873,4.925,4.378284481392226,2.0,33.0,4.0,5.976152876070531,0.7303349775224774,0.32727272727272727,3.046518987341772,7.0,0.026237422914638115,0.10319673611035786,0.33960105032716453,0.061739190510295625,741.0,0.23449367088607595,18.525,10.865052922098448,2.0,54.0,16.0,6.078190205681974,0.6857783020577508,0.5568669527896996,2.293354430379747,7.0,0.0165814670561506,0.04819307298672719,0.46025149060975856,0.08926072627194354,1219.0,0.02717948717948718,8.126666666666667,5.410233102392375,1.0,46.0,7.0,7.985763782094164,0.6994051208531024,0.4564918183208442,4.2264882943143816,9.0,0.010827141927229477,0.040684346217230494,0.24307839983116292,0.040336923216974116
22,BASELINE,13,130,150,20,10,5.0,2.0,213.0,0.06740506329113924,5.325,4.766484553630694,1.0,26.0,4.0,5.939343850232207,0.7291352725576796,0.33278688524590166,3.413607594936709,7.0,0.030943687114573192,0.09576619065675963,0.30549371526957836,0.0595631578092567,565.0,0.1787974683544304,14.125,7.388123916123768,1.0,30.0,13.0,6.10901782510504,0.6910101912374063,0.5875612042921138,2.909493670886076,7.0,0.024480688088283024,0.07811278644666353,0.35004816695104013,0.04772009907090453,1233.0,0.027491638795986623,8.22,6.2266845110379565,2.0,71.0,7.0,7.960836981972375,0.7083433878850045,0.41459437423562984,3.678416945373467,8.0,0.008987976326756604,0.03265845619827024,0.28021422490311226,0.04994718016245989
22,BASELINE,14,140,160,20,10,5.0,2.0,165.0,0.05221518987341772,4.125,3.547446264568358,1.0,21.0,3.0,5.973617653620257,0.5876929361488186,0.34445534838076547,4.964556962025316,18.0,0.05082765335929893,0.12455904299739917,0.22207563269242128,0.052696324816079915,399.0,0.12626582278481013,9.975,7.741083580481482,1.0,34.0,8.0,5.91729091101088,0.7099050088541103,0.47423887587822017,2.55,6.0,0.019871794871794874,0.033314624892032,0.40684261316529496,0.07861370630621267,1222.0,0.027246376811594204,8.146666666666667,5.599865077739721,2.0,67.0,7.0,8.00058694155566,0.6932461754307988,0.4344719803527573,3.778751393534002,8.0,0.009324669105818797,0.03964315667128755,0.2728987246519901,0.04866226664614344
22,BASELINE,15,150,170,20,10,5.0,2.0,160.0,0.05063291139240506,4.0,4.162331077653482,2.0,26.0,3.0,5.919223371693758,0.6425943639693641,0.24040920716112532,3.6990506329113924,12.0,0.034603213242453745,0.11265613828275149,0.2894612029259133,0.0597042699242248,265.0,0.08386075949367089,6.625,4.0600954422279285,1.0,17.0,5.5,6.062715955642682,0.7372791159004395,0.5455813953488372,3.45,8.0,0.03141025641025641,0.07721584024075104,0.29731356727825275,0.049300438193808416,1196.0,0.02666666666666667,7.973333333333334,4.409756859006578,1.0,37.0,7.0,8.051468670081423,0.6698839789386409,0.4911610553433419,4.363701226309922,9.0,0.01128758800775141,0.046371256967137536,0.23518723266320107,0.038866204786218
22,BASELINE,16,160,180,20,10,5.0,2.0,204.0,0.06455696202531645,5.1,4.913247398615298,1.0,28.0,4.0,5.918043172248213,0.7143068783068782,0.30799112097669257,3.537341772151899,7.0,0.032530022719896134,0.10469468093888197,0.2945165655017786,0.05704537118059365,244.0,0.07721518987341772,6.1,3.5411862419251547,1.0,19.0,5.0,6.096309791171248,0.7353286333549491,0.5257731958762887,3.3962025316455695,8.0,0.030720545277507304,0.07582058857487535,0.30415774152744185,0.05534465423412883,1226.0,0.0273355629877369,8.173333333333334,5.036197860379285,1.0,39.0,7.0,8.017260266560484,0.6825774369674531,0.4662274783712993,3.9585061315496097,8.0,0.009927872924663118,0.03227028765411034,0.2597378818040967,0.044644308116681006
22,BASELINE,17,170,190,20,10,5.0,2.0,163.0,0.051582278481012656,4.075,2.6352182072837915,2.0,15.0,3.0,6.0934646250510145,0.6085457597957598,0.4428754813863928,10.733227848101265,26.0,0.1247849724115547,0.1905643011266583,0.09760822809381339,0.01955978901651415,298.0,0.09430379746835443,7.45,5.465574077807381,1.0,24.0,6.0,5.967031122175618,0.7052652952006414,0.5110683349374399,3.2056962025316458,7.0,0.028278156442713403,0.07016547930273766,0.32325997070930207,0.06174658836750058,1277.0,0.0284726867335563,8.513333333333334,6.269222882906266,1.0,70.0,7.0,7.96387239523174,0.7015435405491427,0.4328599096191091,3.721583054626533,8.0,0.009132829042370913,0.0380098235752463,0.27756182121504996,0.05044666783525864
22,BASELINE,18,180,200,20,10,5.0,2.0,182.0,0.05759493670886076,4.55,4.633842897639065,1.0,30.0,4.0,5.921845125664088,0.6495150862068966,0.29700996677740865,7.885126582278481,23.0,0.08827085361895488,0.15843395009264793,0.13825911103141708,0.03503702993977833,249.0,0.07879746835443038,6.225,5.140464473177497,1.0,39.0,5.0,5.978951026444513,0.7482984210277167,0.405852417302799,2.8528481012658227,7.0,0.02375446283674132,0.07712889650867262,0.3636247446195637,0.0685578367640661,1425.0,0.03177257525083612,9.5,7.964713847130144,1.0,71.0,7.0,7.892799611293526,0.6966070084482774,0.3874144627334936,3.3864882943143813,7.0,0.008008349980920742,0.030490022094863123,0.3035779116845501,0.05154394370435561
22,BASELINE,19,190,210,20,10,5.0,2.0,244.0,0.07721518987341772,6.1,8.28039854113315,1.0,51.0,4.0,5.658506447140843,0.7255334282160908,0.2400300978179082,3.300632911392405,10.0,0.029495293735800055,0.09995382532514696,0.320988148705033,0.06870964564277798,245.0,0.07753164556962025,6.125,4.0968738081615355,1.0,24.0,5.0,6.044329892783154,0.7559497871054777,0.4701608718214842,3.2901898734177215,6.0,0.029361408633560536,0.08118807219926688,0.3112447510237073,0.04969224715841819,1259.0,0.02807134894091416,8.393333333333333,6.521141686000151,1.0,74.0,6.5,7.941581352812635,0.7043209962304134,0.4228341939185313,3.654158305462653,8.0,0.008906571494841121,0.03878481382612316,0.28231629615107434,0.05089095515977948
22,BASELINE,20,200,220,20,10,5.0,2.0,176.0,0.05569620253164557,4.4,5.4671747731346585,1.0,34.0,3.0,5.789857541535097,0.6655690152855401,0.2040133779264214,2.9414556962025316,8.0,0.024890457643622205,0.09698247063187418,0.3511920271225576,0.05767314736413128,260.0,0.08227848101265822,6.5,4.860555523805895,2.0,27.0,4.0,5.988497509048493,0.7677929044424788,0.4471578947368421,2.891139240506329,6.0,0.02424537487828627,0.055954916709961236,0.35666037503910414,0.06500206059339368,1161.0,0.02588628762541806,7.74,4.463078160492674,2.0,39.0,6.0,8.03927254072127,0.7067274793082394,0.4852492370295015,4.04479375696767,8.0,0.01021742871465661,0.03553801089645095,0.25390131388173676,0.042363893624191865
22,BASELINE,21,210,230,20,10,5.0,2.0,175.0,0.055379746835443035,4.375,4.672726720021191,2.0,28.0,3.0,5.892071873884726,0.6936842105263158,0.24385245901639344,3.8265822784810126,8.0,0.036238234339500165,0.1282185769524218,0.2687650113145671,0.043909687128952386,261.0,0.08259493670886076,6.525,5.186460739271049,1.0,24.0,4.0,5.948417055376408,0.717444633497812,0.4158061953931692,2.875632911392405,7.0,0.024046575787082115,0.047509363390367716,0.3602752870935226,0.0681117725435705,1304.0,0.02907469342251951,8.693333333333333,6.748280439407426,1.0,73.0,7.0,7.932858943107251,0.699065522704305,0.4143390855719623,3.5245707915273132,7.0,0.008471714065527906,0.03567693793861328,0.2916618371614511,0.04960089650396717
22,BASELINE,22,220,240,20,10,5.0,2.0,190.0,0.060126582278481014,4.75,4.892596447695231,2.0,34.0,4.0,5.917197181249029,0.7147517615075932,0.2694610778443114,3.625632911392405,7.0,0.03366196040246673,0.11366752358555783,0.2876539332322465,0.05685974288403551,240.0,0.0759493670886076,6.0,4.85025772511111,1.0,40.0,5.0,6.011999405838945,0.7463401080129021,0.3965436711816908,2.9003164556962027,6.0,0.024363031483284656,0.09141630516838593,0.35583845007869763,0.06215675722860553,1310.0,0.029208472686733555,8.733333333333333,8.794821708760722,1.0,84.0,6.0,7.781173844144887,0.7093578520324536,0.37477568674366174,3.3583277591973246,6.0,0.007913851540930618,0.029975745229397128,0.30705911032982525,0.05551472730449916
22,BASELINE,23,230,250,20,10,5.0,2.0,202.0,0.06392405063291139,5.05,5.007244751357776,1.0,34.0,4.0,5.919818270098672,0.694809865168638,0.2915980230642504,3.766772151898734,11.0,0.03547143784485557,0.10285665700013014,0.2788599763829204,0.05898340036463196,300.0,0.0949367088607595,7.5,6.022873068561216,2.0,35.0,5.0,5.945272411027916,0.7721211386652562,0.48250514554542784,2.710126582278481,5.0,0.02192469977280103,0.062083595896893565,0.37926109121362594,0.06565452740179671,1053.0,0.023478260869565216,7.02,4.885993587115453,1.0,45.0,6.0,7.987012126296024,0.7219076734067447,0.44546370967741933,4.052396878483835,10.0,0.010242942545247774,0.039610102005225245,0.25492289203361146,0.04600174843061169
22,BASELINE,24,240,260,20,10,5.0,2.0,178.0,0.056329113924050635,4.45,4.6149214511191845,1.0,29.0,3.0,5.8981526668165465,0.6902853786643142,0.2557980900409277,2.720253164556962,5.0,0.022054527750730288,0.08423167946216605,0.3752208929394382,0.05734494610603428,276.0,0.08734177215189873,6.9,5.505905920009894,2.0,26.0,4.0,5.928513646242156,0.747277104474473,0.5195353748680043,3.1727848101265823,6.0,0.02785621551444336,0.0770168667411368,0.3248661199492585,0.05719350656858619,1109.0,0.024726867335562987,7.3933333333333335,4.632345218377212,1.0,41.0,6.0,8.011205843204177,0.7226141929635775,0.48569211368706955,4.469476031215161,12.0,0.01164253701750054,0.04412123381751298,0.232296301112378,0.0435069838450456
22,BASELINE,25,250,270,20,10,5.0,2.0,151.0,0.047784810126582276,3.775,3.346546727598466,1.0,22.0,3.0,6.003496194533724,0.6085524891774892,0.28027681660899656,5.207278481012659,17.0,0.0539394677052905,0.13697584411929242,0.20897741685975246,0.048513832871754745,213.0,0.06740506329113924,5.325,4.758610616556056,1.0,37.0,4.0,5.954593718801501,0.739320308511485,0.36288998357963875,2.886392405063291,5.0,0.02418451801363195,0.07867282520290544,0.357967764328739,0.0661854586021731,1083.0,0.02414715719063545,7.22,5.033713009962593,1.0,47.0,6.0,7.972042399024465,0.7167452901702057,0.44272563348201577,3.9755852842809363,8.0,0.009985185517721264,0.030863765438620325,0.25900533845433604,0.04545140131012457
22,BASELINE,26,260,280,20,10,5.0,2.0,174.0,0.05506329113924051,4.35,3.708436328157732,1.0,21.0,3.0,5.991546649582682,0.6917175905449898,0.30450132391879964,3.2550632911392405,5.0,0.02891106783511847,0.11318641248884379,0.3132048803497113,0.04675067749842393,261.0,0.08259493670886076,6.525,6.037331778194734,1.0,39.0,6.0,5.914687142489172,0.7301553102171205,0.38068965517241377,2.6731012658227846,6.0,0.021450016228497234,0.07476805999722115,0.38687361554979083,0.07062297536857354,1320.0,0.0294314381270903,8.8,9.01110426085505,2.0,86.0,6.0,7.788675078766326,0.7225772336186366,0.3571809930592632,3.576477146042363,7.0,0.008645896463229415,0.025549796940302728,0.29010651735486237,0.05658046254689409
22,BASELINE,27,270,290,20,10,5.0,2.0,189.0,0.05981012658227848,4.725,4.147212919540061,1.0,22.0,4.0,5.957498018186554,0.6869018440709617,0.32112068965517243,3.318987341772152,8.0,0.029730606945796823,0.09927091925613482,0.31140013748916595,0.05377355705708055,239.0,0.07563291139240506,5.975,4.921826388648832,2.0,36.0,5.0,5.980307348743872,0.7563728530456472,0.4128822984244671,2.8537974683544305,6.0,0.023766634209672188,0.07352001749151066,0.3624657220253669,0.06766490256961462,1360.0,0.03032329988851728,9.066666666666666,8.414801773594485,2.0,85.0,7.0,7.845315821429194,0.7072747728371944,0.380974434975917,3.5447491638795987,7.0,0.008539426724428185,0.036348928473401904,0.29200907767698736,0.05457886905652451
22,BASELINE,28,280,300,20,10,5.0,2.0,186.0,0.05886075949367089,4.65,5.277546778570513,1.0,36.0,3.0,5.8519514034128015,0.707648265948351,0.2308979364194088,2.698101265822785,4.0,0.021770529049010064,0.08366390773175755,0.37813390092903576,0.0566143212479169,246.0,0.07784810126582278,6.15,4.783042964473558,1.0,23.0,4.0,5.961084177311788,0.7347169840496248,0.45646196150320806,2.9901898734177217,6.0,0.025515254787406683,0.05186305580808341,0.34591612425122453,0.06609556958516999,1127.0,0.025128205128205128,7.513333333333334,6.346901256168679,1.0,71.0,6.0,7.908433057453327,0.71383342226704,0.3949787043263842,3.845418060200669,11.0,0.009548382752351247,0.03783717529332765,0.27021017564058275,0.05219308050990569
22,BASELINE,29,290,310,20,10,5.0,2.0,159.0,0.05031645569620253,3.975,4.283617046375645,1.0,26.0,3.0,5.890351265338177,0.5582146042363434,0.26843413421706713,8.118354430379746,23.0,0.09126095423563776,0.15928978625802362,0.13778638076702418,0.0359890762971956,216.0,0.06835443037974684,5.4,3.502142201567492,2.0,19.0,4.0,6.063723710114833,0.759448221734406,0.4600971547536433,3.2876582278481012,6.0,0.02932895163907822,0.07653523688436721,0.31298542569844956,0.05541771713625707,1231.0,0.027447045707915275,8.206666666666667,5.497631813386157,1.0,44.0,6.0,7.969908907536215,0.6988557266141783,0.4675121223424096,4.516588628762542,11.0,0.011800632982424642,0.04651564682779787,0.22791535148329853,0.03926983568386785
22,ANGER,0,0,20,20,10,2.0,8.0,182.0,0.05759493670886076,4.55,4.466262419518137,2.0,37.0,3.0,5.958445413697435,0.7104729242229244,0.27631578947368424,3.1205696202531645,6.0,0.027186790003245705,0.10481841483348872,0.3344349353681226,0.06574704654278968,217.0,0.06867088607594937,5.425,4.90095653928904,2.0,37.0,4.0,5.9344824098553985,0.7562861142137458,0.3420093701197293,2.7265822784810125,5.0,0.022135670236936057,0.07178213928118982,0.3769410430818752,0.06497498471401814,1419.0,0.03163879598662207,9.46,8.224054150275682,1.0,69.0,7.0,7.84733498923047,0.7000069408733244,0.4088939051918736,3.4943366778149385,7.0,0.008370257308103821,0.02401618945091168,0.295656742833311,0.05440241720152427
22,ANGER,1,10,30,20,10,2.0,8.0,190.0,0.060126582278481014,4.75,4.27053860771683,2.0,24.0,3.5,5.967793213346459,0.7113958460812008,0.3079056865464632,3.963924050632911,7.0,0.037999026290165536,0.125618109043618,0.256847346751041,0.03578592127361271,194.0,0.06139240506329114,4.85,3.6609425015970953,2.0,19.0,3.5,6.008601210722695,0.7358609138969046,0.3858144972720187,3.0772151898734177,6.0,0.026630963972736114,0.06556832063204089,0.3348087513612873,0.06028831261320177,1036.0,0.02309921962095875,6.906666666666666,3.387913156436504,1.0,30.0,6.0,8.082190646490695,0.6900137822698675,0.5103940823874505,5.103901895206243,13.0,0.013771482869819607,0.05289988520889786,0.2022918078368427,0.036419134698551854
22,ANGER,2,20,40,20,10,2.0,8.0,194.0,0.06139240506329114,4.85,4.811704479703631,2.0,37.0,4.0,5.938953092176648,0.7208763492830998,0.2940824865511058,3.104113924050633,6.0,0.026975819539110678,0.10139412861721911,0.3372379284776642,0.0684469762541427,220.0,0.06962025316455696,5.5,5.659063526768365,2.0,49.0,4.0,5.922282318448435,0.7636017058338487,0.2985468956406869,2.5604430379746836,4.0,0.020005679974034404,0.08826107050312935,0.4023218276680149,0.07057644516663648,1072.0,0.023901895206243032,7.1466666666666665,4.047858144198677,2.0,29.0,6.0,8.040738317943404,0.6966560339720483,0.4841383884160495,4.40726867335563,9.0,0.011433787494481965,0.03834056628335804,0.2332617362515241,0.03997066350739937
22,ANGER,3,30,50,20,10,2.0,8.0,194.0,0.06139240506329114,4.85,3.886193510364609,2.0,29.0,4.0,6.024275692622676,0.7238894093907706,0.3686158401184308,3.9066455696202533,7.0,0.037264686790003256,0.1255514978205937,0.262762659324132,0.04343687475984092,236.0,0.07468354430379746,5.9,5.776244454660831,2.0,38.0,4.0,5.925860619820947,0.7853301391788234,0.3191489361702128,2.5022151898734175,4.0,0.019259169100941248,0.07727716493534938,0.40861444220607385,0.06376455547547759,1079.0,0.024057971014492755,7.193333333333333,4.196342322653014,1.0,43.0,6.0,8.044170243707269,0.709169993954849,0.4839124839124839,4.240713489409141,9.0,0.010874877481238734,0.04013578889831948,0.24287568437917234,0.04310638181462428
