subject_id,emotion,window_id,window_start_sec,window_end_sec,window_size_sec,overlap_sec,label_valence,label_arousal,SKT_mean,SKT_std,SKT_max,SKT_median,SKT_range,SKT_entropy,SKT_kurtosis,SKT_skewness,SKT_deriv_mean,SKT_deriv_std,SKT_baseline_norm,EDA_mean,EDA_max,EDA_median,EDA_range,EDA_entropy,EDA_kurtosis,EDA_skewness,EDA_scr_count,EDA_scr_amplitude,PPG_mean,PPG_std,PPG_min,PPG_max,PPG_range,PPG_kurtosis,PPG_skewness,PPG_meanNN,PPG_sdnn,PPG_rmssd,PPG_pnn50
22,ANGER,1,30,90,60,30,2.0,8.0,4.352074256530614e-13,1.4472741408095406,4.806738822730239,-0.1491415850473743,7.393252616247281,2.883406198428525,0.4999573557010528,0.6021787449704032,0.00782323352586686,1.0267917725338556,-21.926881575987466,-4.19616708313697e-06,5.755600929260254,0.0007943222881294787,7.864901542663574,2.249868999127699,4.793393611907959,1.1095705032348633,55,0.5185853621273382,-0.09359329019056316,46.29712717214224,-130.34109868508276,111.01540459459564,241.3565032796784,-0.7185020102012389,-0.6293261044634803,767.0454545454545,112.22158698009106,176.67672132147996,53.246753246753244
22,ANGER,2,60,120,60,30,2.0,8.0,8.467300934474528e-13,1.4405437055273416,3.045081050510845,-0.01339577248380408,6.4455930771799785,3.087694270198755,-0.44862608116272895,-0.1358519714840487,0.0021632358153124472,0.9763703181923403,-21.926881164465062,-3.52859501617786e-06,1.842746376991272,-0.09509934484958649,4.521641731262207,3.0740982505432193,-0.9445204734802246,0.050171468406915665,69,0.3982550814564265,-0.16710811808053774,50.189627510230515,-222.31235189005903,114.36081130105731,336.6731631911164,-0.31544370835521196,-0.6876139831058123,780.2220394736842,117.40841749828567,177.45671420565262,59.210526315789465
22,ENTHUSIASM,0,0,60,60,30,8.0,6.0,-2.4276876805136755e-13,1.3194223049832228,2.753567351643227,0.05754030206723826,5.835855833331038,3.095565636125819,-0.2686308683559173,-0.12229951829080177,0.006892466996702254,0.9051869154640969,-21.926882253963594,7.788340212755429e-07,8.456379890441895,-0.12657050788402557,9.42441463470459,1.205699954807866,46.51787567138672,6.242180824279785,63,0.1591591398949681,0.2786742998946859,49.34198932575245,-326.48396012083487,241.6579207641657,568.1418808850005,4.01102934849199,-0.5196273744200367,739.84375,166.4974335292753,259.2365136623751,81.25
22,ENTHUSIASM,1,30,90,60,30,8.0,6.0,-5.921189464667502e-15,1.516868684097624,3.029053036465257,-0.08261467573440484,6.552801547951503,3.157122971611807,-0.4040444965969998,-0.1882537415578358,-0.007434509125813501,1.1642320627745637,-21.926882017115986,2.2570291093870765e-06,3.450322389602661,-0.1444324254989624,5.648897171020508,2.83578982689765,-0.3219795227050781,0.2848398685455322,71,0.5325744369511325,0.022187663348561253,40.09475946099552,-119.40999832618274,79.59822629283825,199.008224619021,-0.6652046683194408,-0.6292334013673403,781.25,149.78165414669087,226.43504686252774,74.66666666666667
22,LIKING,0,0,60,60,30,6.0,4.0,-9.473903143468003e-14,1.9207467025445408,4.301781357295198,0.18621640694505004,9.041447236879208,3.0589909178697585,-0.3150565955812694,-0.22237357463650437,-0.00925731703640446,0.914646527758331,-21.92688210593383,-6.437301749429025e-07,15.074202537536621,-0.07606036216020584,15.66758918762207,0.07786297536411044,213.9705352783203,14.37101936340332,1,14.582940539230494,-0.0543134871589274,61.37337412045234,-506.7941696131704,566.6007990037863,1073.3949686169567,20.28138690691935,0.5754913875826208,759.6153846153846,113.88350373332136,170.27181764201873,53.84615384615385
22,LIKING,1,30,90,60,30,6.0,4.0,1.6283271027835628e-13,1.4388319043012148,2.628880403067768,-0.0694660482096765,6.420504942658312,3.1204728945361437,-0.41890883259820155,-0.3005502082883017,0.018101422997271084,0.8868916829414896,-21.9268818483621,4.450480162176973e-07,14.904773712158203,-0.06841591745615005,15.551862716674805,0.07786298282862655,204.3889617919922,13.890830039978027,1,14.286821725883199,-0.2825467051815667,43.949296834297726,-117.85729720153007,100.28684709329157,218.14414429482164,-0.7427319680586781,-0.7069739259286186,765.422077922078,108.47531484394894,165.86378020992504,66.23376623376623
22,FEAR,0,0,60,60,30,3.0,6.0,-2.1316282072803006e-13,1.8405851611122923,3.548439169009754,-0.45908248765975657,7.941569904810564,2.101681478911763,-0.5597315184888179,-0.03096047549748209,-0.00978867849001482,1.090048183657397,-21.92688222435764,-2.495447688488639e-06,9.033528327941895,-0.05954042822122574,10.262177467346191,1.324144156653078,42.88010787963867,5.686967372894287,5,2.0660756387146626,-0.08260519678025328,60.52264909783802,-314.8581528992383,276.04171328442607,590.8998661836644,3.5385232828649533,-0.6321466134820771,755.0080128205128,129.71753362880474,168.31465911322934,55.12820512820513
22,FEAR,1,30,90,60,30,3.0,6.0,9.38508530149799e-13,1.412466058098958,2.8259719999823574,-0.12384253925041833,6.469145498519424,2.973153115326916,-0.716954984805652,0.044129385673660926,-0.0004189405058972745,1.0101141831059002,-21.926881072686708,-1.5099843722055084e-06,6.648565292358398,-0.08416182547807693,9.425811767578125,2.022183190431301,7.148044586181641,1.2924970388412476,59,0.9647910019493503,-0.09832438313685814,47.14673924932889,-132.78131790008788,69.33265319663514,202.11397109672302,-0.7898872901242036,-0.6955303233799156,801.9425675675676,101.8907074393704,125.04012626501088,66.21621621621621
22,FEAR,2,60,120,60,30,3.0,6.0,2.9309887850104133e-13,1.3693984160040105,3.0179736097331045,-0.136953718182653,6.895399056374885,2.958208042829225,0.1325646146805881,-0.19519479401762585,-0.0030035931119585515,1.0743529723762195,-21.926881718095963,-4.641215127776377e-06,7.930848121643066,-0.09156842529773712,10.464011192321777,1.778101653713998,15.213785171508789,1.8756377696990967,56,0.9060840390973697,-0.11320562562882859,49.005694764026806,-132.00967775650543,66.18487494193369,198.1945526984391,-0.8025899583369807,-0.7043678745268586,806.292808219178,115.01869605569173,144.09068551104082,58.9041095890411
22,AMUSEMENT,0,0,60,60,30,6.0,4.0,1.1013412404281553e-12,1.5317213479169631,3.2323963023983993,0.09242530561728302,6.7010900204735435,3.066840773846444,-0.6360933174770427,-0.08719771102250293,0.011617655091725012,1.0746136743874077,-21.926880909854162,4.990895376977278e-06,5.839906692504883,0.08657237887382507,8.310376167297363,2.145978588226823,9.362868309020996,1.929476261138916,56,0.6481662183178308,0.23395612706152297,47.05974051761858,-339.46549296016195,195.83311410169753,535.2986070618595,4.6791063038015706,-0.5472837304453768,761.5665584415584,172.79587704910927,234.90209370425956,68.83116883116884
22,AMUSEMENT,1,30,90,60,30,6.0,4.0,-6.809367884367627e-14,1.5667100267056115,3.203767256606227,0.0046497820537894086,6.291650798155501,3.164609011556744,-0.8596878840340603,0.07801488746188731,-0.006078369644492113,1.1713955953437942,-21.92688207928848,-2.201398274337407e-06,9.928394317626953,0.021197188645601273,11.781532287597656,1.4647405943056466,45.625450134277344,5.282474517822266,23,1.4905202660160348,0.06870653868339395,40.444805344452476,-99.2537504121139,146.35744975437763,245.61120016649153,-0.6565217859637849,-0.4362370303368259,820.3125,137.22162922866428,198.22433307642015,62.5
22,AMUSEMENT,2,60,120,60,30,6.0,4.0,-6.128431095930864e-13,1.4844075272064126,3.3696037536238066,0.02571362719478998,6.873237696821377,3.0196786084389458,-0.5572006230257109,0.20296374255895594,-0.0021060842340076807,1.0976232551006155,-21.926882624038093,-4.649162292480469e-06,10.12099838256836,-0.1447761207818985,11.581900596618652,1.3514897245745925,50.31667709350586,5.808538436889648,26,1.2046836527055487,-0.08414190508372567,44.910678769866564,-116.4462011383958,146.35744975492042,262.8036508933162,-0.6953402901939101,-0.5958669388850742,846.6517857142857,127.80738007153779,171.22530367783034,55.714285714285715
22,SADNESS,0,0,60,60,30,3.0,5.0,-2.960594732333751e-13,1.4703258409810696,3.7915271838684816,-0.09748973670511418,7.115324437758375,3.036936033188847,-0.08054824925377568,0.2582162978314373,-0.0018417517545606093,0.9839795027956479,-21.926882307254314,-2.3523966774519067e-06,6.79095983505249,-0.17024731636047363,8.47451400756836,1.9762169748867229,12.942577362060547,2.5183000564575195,56,0.8748708789120506,0.12732604245975604,58.550374378578375,-274.63928973188183,207.00348156348477,481.64277129536663,0.611635811124382,-0.5295818524184556,785.625,159.52149467552488,223.81916113660128,72.0
22,SADNESS,1,30,90,60,30,3.0,5.0,1.0066022089934752e-13,1.2080012801974647,3.259936915530659,-0.07427138378552911,5.437462763372025,3.093343621149155,-0.38566198669545226,0.3751142690897489,-0.001628559126921572,0.7536074447441016,-21.926881910534583,-7.2161356001743115e-06,8.761051177978516,-0.10070518404245377,11.278606414794922,1.6072398921367597,22.8253231048584,2.682084083557129,63,0.8981922853583452,0.24929844881449997,57.06231024267165,-156.74063238647858,91.35270470965996,248.09333709613855,-0.8346052440968683,-0.6552728469581,831.4732142857143,122.5961355486997,172.5530105220346,65.71428571428571
22,SADNESS,2,60,120,60,30,3.0,5.0,-5.832371622697489e-13,1.305976443614727,3.380892151798065,-0.06244391951639727,6.492241336876958,2.98242995290362,-0.39184900276280965,0.168855119097964,-0.013027434055259468,0.8283440410761107,-21.92688259443213,-3.0676524147565942e-06,2.1828083992004395,-0.16430550813674927,5.163643836975098,3.0060619543714298,-0.1290442943572998,-0.09503098577260971,75,0.8455310907578312,-0.15056123268477528,59.897956764326786,-156.7406323925875,91.35270470487889,248.09333709746636,-0.8612400271472027,-0.6419637329661184,828.7852112676056,132.3834092551863,196.20776956911192,83.09859154929578
22,NEUTRAL,0,0,60,60,30,4.0,2.0,4.144832625267251e-14,1.5831141854328619,3.8917374089209034,0.06874314396014825,7.511232152543101,3.0804856566600933,-0.34193039041121676,-0.06736400062611594,-0.00045527877731884497,0.9220054513468621,-21.92688196974647,-1.0172526572205243e-06,2.9156429767608643,-0.25513115525245667,4.615236282348633,2.9708240146313747,0.021155357360839844,0.8340245485305786,4,1.5359393603666365,-0.06977219247342124,57.83817306888848,-264.4110224001465,241.03934207167867,505.4503644718252,1.415804447878065,-0.26201446710141024,723.9583333333334,135.90157571290337,128.4675299443404,44.44444444444444
22,NEUTRAL,1,30,90,60,30,4.0,2.0,9.473903143468003e-14,1.7092426128913965,4.268367107609805,0.09628170870037422,8.41658971299708,2.764599989846004,-0.6014211595377792,0.15451559816376015,0.021882316557434504,0.7541139340900694,-21.92688191645577,-3.178914482759865e-07,3.9524827003479004,0.1454288214445114,5.725809097290039,2.5760006846094425,0.48131823539733887,0.2958490252494812,1,2.861967959178007,0.33820362634860707,52.59225381171966,-264.4110224061179,241.0393420716543,505.4503644777722,1.6834824644338147,-0.2924700230072567,770.3536184210526,145.66254292621852,187.10026835006587,78.94736842105263
22,NEUTRAL,2,60,120,60,30,4.0,2.0,7.105427357601002e-14,3.045859680151664,8.742973530771536,-0.35968573161575534,13.601897551340869,3.0662665787698606,-0.643197166547008,0.38698112682251046,-0.026860647158992137,0.98295991129943,-21.926881940140525,1.3033549066676642e-06,1.9351736307144165,-0.10843256115913391,3.5763089656829834,3.2973309654669363,-1.1884740591049194,0.15026302635669708,65,0.05759053673740035,0.011389736165072505,43.285832203124386,-119.54610831185678,72.51126186148834,192.05737017334513,-0.7841801957113574,-0.6441874360466513,759.7402597402597,113.78105375392119,172.49067361324967,75.32467532467533
22,AWE,0,0,60,60,30,8.0,5.0,1.1842378929335004e-14,1.545468126826569,2.8979768819112905,0.2043736770968252,7.170278175367173,2.993192334829928,-0.17049524545182182,-0.37126805825983766,-0.006531512882773486,0.8280058033972033,-21.926881999352418,-1.5894572413799324e-07,3.3489344120025635,-0.06811696290969849,6.13934850692749,2.39904285221428,2.0100975036621094,0.2692278325557709,1,3.019321384259134,0.023094728879242275,42.16887345315603,-195.46129371243364,130.8189711232226,326.2802648356562,0.7047503169924796,-0.5701693231158571,738.671875,170.11242021752162,268.54661865755276,71.25
22,AWE,1,30,90,60,30,8.0,5.0,8.289665250534502e-14,1.458353827588777,4.349479676948675,-0.10365736737263376,8.146557070880789,2.8482850034237197,0.44745372257507743,0.1919963352197945,0.00372518940342101,0.9585239053298099,-21.926881928298148,9.5367431640625e-07,1.765920877456665,-0.038385629653930664,3.417248249053955,3.296918793932399,-1.2412089109420776,0.11552593111991882,65,0.0635728421254028,-0.17770419704134052,35.69207790388585,-136.25161977625982,78.85931891289377,215.11093868915358,-0.28897975887515237,-0.6977061375636502,749.8022151898734,150.44284070819236,235.72660488710764,70.88607594936708
22,DISGUST,0,0,60,60,30,3.0,6.0,8.526512829121202e-13,2.311913555444547,3.9292038830168963,0.4614046434763708,12.36208026907093,2.720890572557164,1.798298557461349,-1.1190508086664934,0.01556204885229963,1.0337436334280132,-21.92688115854388,3.43322744811303e-06,2.766792058944702,-0.039136383682489395,4.51388692855835,3.0211348759040613,-0.3376801013946533,0.46073105931282043,42,0.2847037616502942,-0.047355400332678314,44.50037505689674,-213.7047934532253,213.48702037064768,427.19181382387296,1.356744111275499,-0.39733730402950646,767.2483766233767,150.4171235537538,179.67856099046782,49.35064935064935
23,BASELINE,0,0,60,60,30,5.0,1.0,6.039613253960852e-13,1.3080927792729533,3.588573832408315,0.06666819254625977,6.641128405726704,2.9681801874601046,-0.08815935278999776,-0.03833663058806001,4.1668343754487964e-05,0.9327661048561655,-21.92347225997108,-7.629394644936838e-07,1.0723899602890015,0.4551873803138733,4.73189115524292,2.3714519999789747,2.043689250946045,-1.6191781759262085,23,0.13070018545015138,-0.24760804346480236,67.99088115210104,-257.7016519351158,239.90934662810406,497.6109985632199,-0.09418605850266015,-0.46381552386471697,645.9478021978022,81.53062449918501,85.18451684268815,28.57142857142857
23,BASELINE,1,30,90,60,30,5.0,1.0,-4.825769413704014e-13,1.4532284527760329,3.1667970186134653,-0.35444887247244594,5.912592138883355,2.2981526537305426,-0.7669074751938223,-0.2719536397850877,0.011021276921805982,0.9594134665426298,-21.923473346509283,-4.2915343101412873e-07,2.9989922046661377,-0.1101132482290268,5.107815265655518,2.9342203034178493,-0.4706099033355713,0.28092607855796814,52,0.451404073970827,0.12833763405180293,58.41019373931024,-169.70395899765307,152.86313019720006,322.5670891948531,-0.6699389630037342,-0.5705694470473381,677.801724137931,102.57742494066567,133.81864951979722,32.18390804597701
23,BASELINE,2,60,120,60,30,5.0,1.0,6.069219201284188e-13,1.35324049933811,1.943474633731057,-0.3072270644629782,4.67796605830344,2.408822546447345,-0.9696523929563643,-0.20173426498197833,-0.0031529046770661646,0.9506876784518299,-21.923472257010488,-4.132588742322696e-07,2.2662148475646973,0.3765422999858856,4.446284294128418,2.953079382393448,-0.9341270923614502,-0.4606284201145172,52,0.18315054680196202,-0.19205795923581773,55.16092793588754,-166.0745255503254,121.50756762346299,287.5820931737884,-0.4927708414149974,-0.6140156872460395,704.4270833333334,421.11927747559986,605.1657994025821,33.33333333333333
23,BASELINE,3,90,150,60,30,5.0,1.0,-2.9902006796570885e-13,1.3349795747736581,3.5499982057274337,-0.4580103323192475,6.035305411226233,1.4597720431308465,-0.24759010055847197,0.030363802220467986,0.000166673375000114,0.9329162482945621,-21.923473162952337,2.8610230629055877e-07,1.9078279733657837,0.03561922535300255,3.673767566680908,3.2654110688126696,-1.0208367109298706,0.07894205302000046,70,0.098383300748976,-0.07673474877473294,56.49165317976576,-170.1742376293634,122.03131319334814,292.20555082271153,-0.5282866942165323,-0.6396372476235883,702.5669642857143,414.05590348072525,595.8937006904758,22.61904761904762
23,BASELINE,4,120,180,60,30,5.0,1.0,-4.144832625267251e-14,1.1998207540622832,3.236751223045786,0.08525285258471627,5.749196673592394,2.9688277809292396,-0.13845142174270642,0.02344834457978656,-0.00865312605202533,0.797503841329265,-21.92347290538055,3.178914482759865e-07,1.9165228605270386,-0.14795297384262085,3.6334781646728516,3.286772314794279,-1.0802935361862183,0.16213570535182953,77,0.1170756898044041,-0.15753678023709045,61.70437454841307,-175.74788738258263,121.62200638143523,297.3698937640179,-0.6920148352856756,-0.62042103499544,670.8096590909091,67.66530412730786,96.53723095887356,26.136363636363637
23,BASELINE,5,150,210,60,30,5.0,1.0,7.431092778157715e-13,1.4163649105303726,2.5462188006102338,0.3715618297601253,6.349359718068115,2.3562552931638683,-0.19174415237964837,-0.43478526171505755,0.01272273429158023,0.8961606636715391,-21.923472120823224,2.002715973503655e-06,1.9668830633163452,-0.1150519922375679,3.9447193145751953,3.193794231150612,-0.9818933010101318,0.13693776726722717,73,0.13182472497105188,0.2585508833542317,60.91551240255619,-201.9610311780487,191.43564649875685,393.39667767680555,-0.33133408865414893,-0.5298737196988134,654.6875,65.37665354967271,85.40517587366257,28.888888888888886
23,BASELINE,6,180,240,60,30,5.0,1.0,6.513308411134251e-14,1.405351462365764,2.661168450294582,-0.1580075169531625,6.178005599121406,2.9080351232392907,-0.0780261149395649,-0.18607543271729876,-0.000993095526043089,0.9936915371681618,-21.923472798799143,6.357829107628277e-08,1.7555054426193237,-0.1101234033703804,3.731257677078247,3.1663486248921746,-1.2816874980926514,-0.0769096165895462,76,0.12887478576793926,0.6347771295031677,55.745956571428046,-201.96103192958222,224.10964378847535,426.0706757180576,0.3287002551659879,-0.2885984092099638,655.1966292134831,74.70488787622662,77.893834135359,21.34831460674157
23,BASELINE,7,210,270,60,30,5.0,1.0,2.4276876805136755e-13,1.3209694996642252,1.8085212854110466,-0.21533794940928885,6.053764487507607,1.410744187169744,0.5864400343284197,-0.49344343099445886,-0.00037501509374876995,0.9506876784518236,-21.923472621163484,-1.5258789289873675e-06,2.102083683013916,-0.169901505112648,3.7069249153137207,3.2299070490920703,-1.2166070938110352,0.18069781363010406,76,0.15034519590146814,0.11647576184265533,56.65887838931121,-236.20431033603185,251.281015635178,487.4853259712098,0.6328234593740456,-0.25059566311183884,680.8548850574713,139.50279347452488,186.6730188110614,44.827586206896555
23,BASELINE,8,240,300,60,30,5.0,1.0,-5.832371622697489e-13,1.231084163017845,2.398369678626011,-0.06733720095404294,5.849381261414521,2.9773037491465226,0.15787696424124187,-0.3507055624875451,-0.008382281817655348,0.9055667799223212,-21.923473447169556,4.132588742322696e-07,2.008525848388672,0.04366368055343628,3.6386308670043945,3.181876904455281,-1.2427635192871094,0.15174783766269684,72,0.18999335584516425,-0.10806461942577436,49.9903222380826,-236.20431033615205,251.28101563719213,487.4853259733442,1.4578735607363082,-0.24890408646414017,725.2286585365854,469.6554476507802,657.8830357552686,43.90243902439025
23,ANGER,0,0,60,60,30,1.0,7.0,-4.233650467237264e-13,1.7112809135136968,3.5831955337883414,0.21639364889090018,7.485660098717517,3.1082596647079037,-0.4752651655733402,-0.23445990965992178,-3.4552750177370355e-05,1.1195975456460747,-21.92347328729736,-3.226598209948861e-06,2.460700511932373,0.24883662164211273,5.161044120788574,2.4619685933192383,-0.07090544700622559,-0.20941412448883057,80,0.7819956491875601,-0.2738730763128448,31.48355271453378,-173.9905754835383,204.6784745663534,378.66905004989167,4.543840048839555,-0.5537796169538911,701.078869047619,129.36604543797324,165.29718638502965,59.523809523809526
23,ANGER,1,30,90,60,30,1.0,7.0,-6.927791673660977e-13,1.5869045379643325,3.854480368046609,0.005783797602987306,7.067590014558078,3.0538288202206028,-0.2631927924173869,0.32595958348712,0.004625186156213028,0.8961606636715737,-21.92347355671163,3.52859501617786e-06,1.756470799446106,-0.4583359658718109,4.429630756378174,2.417669090071942,-0.6013402938842773,0.06220490485429764,81,0.7719206142924152,-0.10383523598093766,25.836192460131965,-115.70236366200544,85.77468097914786,201.4770446411533,-0.060680678620454565,-0.7777717776030955,722.1798780487804,99.88372116460543,128.13158670211834,45.1219512195122
23,ANGER,2,60,120,60,30,1.0,7.0,8.052817671947802e-13,1.2486940652218397,2.9581885067216263,-0.5450080467984009,5.56136966941807,2.277382774632147,-0.37836067704150134,0.4925052199914342,-0.004618241432270298,0.7868959137839915,-21.92347205865078,1.072088889486622e-05,1.6303380727767944,0.15659186244010925,3.684357166290283,2.399226139380346,-0.8656611442565918,0.04681271314620972,76,0.985815346922613,-0.11627642863066337,26.52796680151575,-115.70236366289795,85.77468097899165,201.47704464188962,-0.09817358364037077,-0.7807015129444771,730.7098765432099,96.80162307192772,133.9108991316614,48.148148148148145
23,ENTHUSIASM,0,0,60,60,30,9.0,6.0,1.3914795241968628e-13,1.2173830934216667,2.748280173992157,0.39386596820563113,6.08751584594458,2.1740520715314178,-0.09175938863734512,-0.09168812209585396,0.0032362413645573027,0.9147996451157011,-21.923472724784283,3.2405057481810218e-06,10.125389099121094,-0.1418503075838089,12.969145774841309,1.3613937127092388,42.29290771484375,4.229154586791992,31,1.3313907789464083,-0.0759841964112058,34.70914373751248,-170.53379965011538,122.35989891173271,292.8936985618481,2.1198178066324997,-0.6810387465139514,722.751524390244,141.59284091350165,219.11483024860857,62.19512195121951
23,ENTHUSIASM,1,30,90,60,30,9.0,6.0,-1.924386576016938e-13,1.3231817995374837,2.733276676607943,0.23555461957869284,6.403243831262273,2.951724397860213,0.33062259272875894,-0.3943664395127988,0.0030209549218629442,0.9594134665426286,-21.9234730563709,-2.1258990727801574e-06,8.843374252319336,-0.1518990695476532,10.415571212768555,1.5409668102473038,43.65810012817383,5.278972148895264,32,1.3073391607796614,0.22045098981114147,26.162208779547363,-73.62476980589452,63.207034327757505,136.831804133652,-0.5828676694570709,-0.777863035258143,736.71875,110.03979699394375,175.78619455071055,58.75
